time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0.855,-0.21721495455166,-0.029840454665441,-0.023209474160131,0.0014933179370023,5.4248174598796,4.9044413900389,0.52964017267604,-7.7789310207605,-4.8285151761295,0.68748758303542
0.86,-0.22038200039434,-0.030175899665467,-0.023661529865431,0.0014385664029686,5.4948773571507,4.9993221611353,0.5191395596578,-7.8577547667037,-4.9235092960834,0.67858494950109
0.865,-0.22278028631512,-0.030440636262962,-0.024081665776129,0.0014380558170508,5.5504451090137,5.0858176804858,0.50289851175053,-7.919787617715,-5.0143310646812,0.68556155921715
0.87,-0.22433849538888,-0.030602433819386,-0.024427582089269,0.0014053855999203,5.5848056095964,5.1569161344396,0.51753079812935,-7.9572431788601,-5.08926579029,0.67497009059412
0.875,-0.22499448296948,-0.030653235516021,-0.024666281995982,0.0013638461411078,5.5951694395161,5.205506659728,0.52811681228901,-7.9693239325316,-5.1416611454007,0.66283860764866
0.88,-0.22477151510902,-0.030563223482901,-0.024765429829942,0.0013900622405996,5.5774146110056,5.224557634604,0.5094525434804,-7.9471777681474,-5.1651111333577,0.67561541441219
0.885,-0.22359778365701,-0.0302660553924,-0.02467722899056,0.0013557426848987,5.5233519193089,5.2044130922085,0.50698900351972,-7.8698376060102,-5.1490149783301,0.66862968981892
0.89,-0.22159763365708,-0.029745487719588,-0.02437492646773,0.0013245567159715,5.4306362058987,5.1395748585096,0.518787412176,-7.7323640740606,-5.08755740167,0.65841755232017
0.895,-0.21876239197953,-0.029051406147915,-0.023914126415674,0.0013554578231684,5.3053382157696,5.0414802850963,0.51606770806681,-7.550394160143,-4.9927673920587,0.66773962785638
0.9,-0.21489853076917,-0.028225165123098,-0.023365902913719,0.0013266179350664,5.1549314447251,4.9255311135622,0.51283330478359,-7.3349436212942,-4.8788775592191,0.66195782739426
0.905,-0.21016774950918,-0.027290990966036,-0.022740967688711,0.0013147746721798,4.9862768153851,4.7949445905101,0.51193144520458,-7.0903434387043,-4.7466784506523,0.65901537383201
0.91,-0.20465329600782,-0.026279048702898,-0.022065296184294,0.0013532957603837,4.8043612372586,4.6541719571735,0.51143678406668,-6.8246496874208,-4.6031186538699,0.66834929126385
